27,1.0,1,0.46875,0.6875,0.8571428571428571,0.9375
27,1.0,2,0.5,0.46875,0.4642857142857143,0.78125
28,1.0,1,0.53125,0.6875,0.8,0.90625
28,1.0,2,0.375,0.40625,0.3333333333333333,0.40625
29,1.0,1,0.59375,0.90625,0.0,0.875
29,1.0,2,0.46875,0.59375,0.0,0.78125
30,1.0,1,0.41935483870967744,0.7241379310344828,0.7407407407407407,0.9375
30,1.0,2,0.25806451612903225,0.41379310344827586,0.48148148148148145,0.78125
31,1.0,1,0.7,0.625,0.5454545454545454,0.71875
31,1.0,2,0.3,0.25,0.13636363636363635,0.375
32,1.0,1,0.625,0.5625,0.5666666666666667,0.625
32,1.0,2,0.34375,0.4375,0.3333333333333333,0.34375
33,1.0,1,0.4375,0.8125,0.7777777777777778,0.90625
33,1.0,2,0.3125,0.5,0.48148148148148145,0.75
34,1.0,1,0.6875,0.75,1.0,0.9375
34,1.0,2,0.46875,0.59375,0.0,0.8125
35,1.0,1,0.5161290322580645,0.8064516129032258,0.7857142857142857,0.96875
35,1.0,2,0.5161290322580645,0.5483870967741935,0.5714285714285714,0.75
36,1.0,1,0.3125,0.6875,0.6818181818181818,0.78125
36,1.0,2,0.1875,0.53125,0.3181818181818182,0.59375
37,1.0,1,0.59375,0.71875,0.8571428571428571,0.78125
37,1.0,2,0.375,0.5,0.42857142857142855,0.625
38,1.0,1,0.4838709677419355,0.7666666666666667,0.8695652173913043,0.7741935483870968
38,1.0,2,0.3225806451612903,0.5,0.43478260869565216,0.41935483870967744
39,1.0,1,0.53125,0.8125,0.875,0.8125
39,1.0,2,0.15625,0.6875,0.3333333333333333,0.59375
40,1.0,1,0.5161290322580645,0.9032258064516129,1.0,1.0
40,1.0,2,0.45161290322580644,0.45161290322580644,0.625,0.8125
41,1.0,1,0.21875,0.625,0.6842105263157895,0.875
41,1.0,2,0.21875,0.34375,0.42105263157894735,0.5
42,1.0,1,0.3870967741935484,0.6,0.4782608695652174,0.75
42,1.0,2,0.0967741935483871,0.5,0.17391304347826086,0.21875
43,1.0,1,0.5625,0.7666666666666667,0.7142857142857143,0.84375
43,1.0,2,0.40625,0.6666666666666666,0.2857142857142857,0.75
44,1.0,1,0.34375,0.71875,0.8,0.875
44,1.0,2,0.21875,0.375,0.0,0.1875
45,1.0,1,0.4375,0.5806451612903226,0.625,0.8125
45,1.0,2,0.1875,0.25806451612903225,0.20833333333333334,0.53125
46,1.0,1,0.5,0.71875,0.6,0.875
46,1.0,2,0.21875,0.53125,0.25,0.625
47,1.0,1,0.5625,0.65625,1.0,0.71875
47,1.0,2,0.21875,0.21875,0.0,0.40625
48,1.0,1,0.5333333333333333,0.59375,0.8888888888888888,0.875
48,1.0,2,0.36666666666666664,0.375,0.16666666666666666,0.5625
49,1.0,1,0.40625,0.7931034482758621,0.9230769230769231,0.96875
49,1.0,2,0.34375,0.6206896551724138,0.0,0.46875
50,1.0,1,0.625,0.9354838709677419,0.8125,0.78125
50,1.0,2,0.40625,0.5483870967741935,0.4375,0.59375
51,1.0,1,0.34375,0.8125,0.8387096774193549,0.84375
51,1.0,2,0.375,0.6875,0.41935483870967744,0.84375
52,1.0,1,0.5625,0.7741935483870968,0.95,0.8387096774193549
52,1.0,2,0.53125,0.5806451612903226,0.55,0.7096774193548387
53,1.0,1,0.5172413793103449,0.6333333333333333,0.5909090909090909,0.75
53,1.0,2,0.034482758620689655,0.16666666666666666,0.13636363636363635,0.5357142857142857
54,1.0,1,0.4375,0.78125,0.8,0.9375
54,1.0,2,0.5625,0.53125,0.4666666666666667,0.78125
55,1.0,1,0.5,0.78125,1.0,0.8387096774193549
55,1.0,2,0.375,0.5,1.0,0.4838709677419355
